Time,Seq,Tier,PDR,Hamming_Distance,Trust_Score,Kalman_State,Kalman_P,Innovation,Dynamic_Threshold,Alarm_Active,Sensor_Vel,Sensor_Accel,Kinematic_Drift,Spatial_Residual,Spatial_Alarm
5.885527610778809,30,1,1.0,0,1.0,0.0,0.004975129327497016,0.0,3.5090882006583985,0,0.0,0.0,0.0,0.0,0
5.919530868530273,31,1,1.0,1,1.0,-0.13000151641227498,0.0027747355411886516,-0.23425929152978747,0.37097721187246663,0,0.0,0.0,0.0,0.0,0
5.939289569854736,32,1,1.0,1,1.0,0.09961385529057767,0.0021667078293316536,0.5622442776186503,0.3287701410145843,0,0.0,0.0,0.0,0.0,0
5.956951141357422,33,1,1.0,1,1.0,0.20554065366086421,0.0019385942743565952,0.21013336966668011,0.3162842774774945,0,0.0,0.0,0.0,0.0,0
5.973656177520752,34,1,1.0,1,1.0,-0.1940418197521382,0.0018273180041577936,-1.1946392155336303,0.3106882126363185,0,0.0,0.0,0.0,0.0,0
5.991593360900879,35,1,1.0,1,1.0,-0.09939525015559458,0.0017920689549291162,0.38517955985047014,0.30897656199537127,0,0.0,0.0,0.0,0.0,0
6.015756130218506,36,1,1.0,1,1.0,0.23588573735319562,0.0018878021494734565,0.9515715504875951,0.31369272687220967,0,0.0,0.0,0.0,0.0,0
6.0359697341918945,37,1,1.0,1,1.0,0.37673865785327176,0.0018111804344424585,0.25459342736768276,0.3099010699446711,0,0.0,0.0,0.0,0.0,0
6.154091835021973,38,1,1.0,1,1.0,0.24129267608283234,0.0032096494045576714,-0.7988700604879884,0.4135890253529658,0,0.0,0.0,0.0,0.0,0
6.184182167053223,39,1,1.0,1,1.0,-0.04556789216636287,0.0023278408313231165,-0.6591594254111022,0.33853758119168764,0,0.0,0.0,0.0,0.0,0
6.281864166259766,40,1,1.0,1,1.0,-0.671099725526406,0.0025057767453922357,-1.1178672672434462,0.3504050743161462,0,0.0,0.0,0.0,0.0,0
6.384036540985107,41,1,1.0,1,1.0,-0.2461411009626122,0.002416668903576117,1.4083825696974224,0.34430871285513925,0,0.0,0.0,0.0,0.0,0
6.485866546630859,42,1,1.0,1,1.0,-0.3089283210098543,0.0022292338252826293,0.02970499882821176,0.3324590121468304,0,0.0,0.0,0.0,0.0,0
6.509522914886475,43,1,1.0,0,1.0,-0.2374380892233076,0.001693871701956647,0.26119738630629175,0.30435342771244345,0,0.0,0.0,0.0,0.0,0
6.5288801193237305,44,1,1.0,0,1.0,-0.07438973595565052,0.0013916136058469315,0.6235739833621248,0.2913275324603449,0,0.0,0.0,0.0,0.0,0
6.592190742492676,45,1,1.0,0,1.0,-0.213798316088005,0.0013538099975441238,-0.4633286513601821,0.28981335915941675,0,0.0,0.0,0.0,0.0,0
6.689067840576172,46,1,1.0,1,1.0,-0.3716385495938548,0.0014168844042257136,-0.40820313960553223,0.2923530567557096,0,0.0,0.0,0.0,0.0,0
6.797055721282959,47,1,1.0,1,1.0,-0.1816574876697314,0.0014642488547709825,0.8757682941710498,0.29430470376737666,0,0.0,0.0,0.0,0.0,0
6.8953423500061035,48,1,1.0,1,1.0,-0.28172128599896024,0.0014394838615621264,-0.26074249484231393,0.293279406929205,0,0.0,0.0,0.0,0.0,0
6.921511650085449,49,1,1.0,1,1.0,-0.05582521975802393,0.0012343561077780157,0.9521855713517167,0.2851795799291889,0,0.0,0.0,0.0,0.0,0
6.974181175231934,50,1,1.0,1,1.0,-0.015484734223572556,0.0011540254942410475,0.19066109061602626,0.2821856002131494,0,0.0,0.0,0.0,0.0,0
6.994649887084961,51,1,1.0,1,1.0,-0.04824289390111589,0.0010369135608451938,-0.15594336425538258,0.2779849450318606,0,0.0,0.0,0.0,0.0,0
7.091818332672119,52,1,1.0,1,1.0,-0.17759128182958078,0.0010786506204912899,-0.5752569599635186,0.27946040207349854,0,0.0,0.0,0.0,0.0,0
7.148181438446045,53,1,1.0,0,1.0,0.022407832790644566,0.001037593377087018,1.0121868573665105,0.27800879046138,0,0.0,0.0,0.0,0.0,0
7.199526786804199,54,1,1.0,1,1.0,0.013371950874047975,0.000996837526717321,-0.05054943532223384,0.276589978315375,0,0.0,0.0,0.0,0.0,0
7.298095703125,55,1,1.0,1,1.0,0.04709336891141968,0.0010287728659140092,0.15848160201300404,0.27769987552012776,0,0.0,0.0,0.0,0.0,0
7.31540060043335,56,1,1.0,1,1.0,0.09001090485230576,0.0009417463968288062,0.2242267672071387,0.2747061973797715,0,0.0,0.0,0.0,0.0,0
7.417207717895508,57,1,1.0,1,1.0,-0.07868496889553232,0.0009782774049765,-0.9003920034884388,0.275951013289839,0,0.0,0.0,0.0,0.0,0
7.513402462005615,58,1,1.0,1,1.0,-0.0072008515226508335,0.0009962415004144919,0.3904600127309248,0.2765693900308918,0,0.0,0.0,0.0,0.0,0
7.622627258300781,59,1,1.0,0,1.0,-0.009249379248517974,0.0010212720340411737,-0.006766519201720675,0.2774379874559357,0,0.0,0.0,0.0,0.0,0
7.724452972412109,60,1,1.0,0,1.0,0.08712074801667313,0.001026612331861179,0.47289381221232446,0.27762436544286073,0,0.0,0.0,0.0,0.0,0
7.843576908111572,61,1,1.0,0,1.0,-0.018852423072105856,0.0010449900996660063,-0.5423339716930268,0.2782686372621356,0,0.0,0.0,0.0,0.0,0
7.948923110961914,62,1,1.0,0,1.0,0.033949851455270685,0.0010381291175666346,0.2622101084650622,0.27802758657215826,0,0.0,0.0,0.0,0.0,0
8.008565902709961,63,1,1.0,0,1.0,-0.01529637178978125,0.0009827221584737945,-0.25660246088521904,0.27610362846921044,0,0.0,0.0,0.0,0.0,0
8.141757011413574,64,1,1.0,2,1.0,-0.09890649508456664,0.001008189163609147,-0.4074183978644134,0.2769829728920237,0,0.0,0.0,0.0,0.0,0
8.244904518127441,65,1,1.0,2,1.0,0.06441675600358464,0.0009953954725947175,0.8513743082754702,0.27654017394277036,0,0.0,0.0,0.0,0.0,0
8.34238052368164,66,1,1.0,2,1.0,-0.0418202885674616,0.0009772512760952384,-0.5617343991178901,0.27591581604243515,0,0.0,0.0,0.0,0.0,0
8.445321083068848,67,1,1.0,2,1.0,-0.019362424292369167,0.0009649093249719837,0.12865883862205424,0.2754935272117789,0,0.0,0.0,0.0,0.0,0
8.544254302978516,68,1,1.0,2,1.0,-0.012466476450266339,0.0009494912028778571,0.041599307064452626,0.27496869899365384,0,0.0,0.0,0.0,0.0,0
8.650341987609863,69,1,1.0,2,1.0,0.04138111726369154,0.0009403937317417905,0.28981224762355356,0.2746604273695596,0,0.0,0.0,0.0,0.0,0
8.751240730285645,70,1,1.0,2,1.0,0.08003629482410993,0.0009272686582007213,0.19765295396362087,0.27421750012034285,0,0.0,0.0,0.0,0.0,0
8.800226211547852,71,1,1.0,2,1.0,-0.05656678170104361,0.0008817546678506456,-0.7847828906601317,0.2726979927647557,0,0.0,0.0,0.0,0.0,0
8.851722717285156,72,1,1.0,2,1.0,0.02351540857542974,0.0008487906956141505,0.4786064743329181,0.2716131130328891,0,0.0,0.0,0.0,0.0,0
8.949298858642578,73,1,1.0,2,1.0,-0.033144668109202614,0.0008480006737978316,-0.33983875756159454,0.2715872712062986,0,0.0,0.0,0.0,0.0,0
8.9959716796875,74,1,1.0,1,1.0,0.02026473578196948,0.0008196627728572155,0.32939677554324365,0.27066518047005467,0,0.0,0.0,0.0,0.0,0
9.017273902893066,75,1,1.0,1,1.0,-0.053953178569030945,0.0007861153240369071,-0.47303516331777823,0.2695856218926633,0,0.0,0.0,0.0,0.0,0
9.038835525512695,76,1,1.0,1,1.0,-0.0326545317387093,0.0007611119166707313,0.1424357114935526,0.2687893601912009,0,0.0,0.0,0.0,0.0,0
9.136123657226562,77,1,1.0,1,1.0,-0.054845213468763865,0.0007711893186634156,-0.13687049860967837,0.26910943678334837,0,0.0,0.0,0.0,0.0,0
9.17051887512207,78,1,1.0,1,1.0,-0.011763850327679175,0.0007544482205634402,0.289561199209294,0.26857833532503805,0,0.0,0.0,0.0,0.0,0
9.271478652954102,79,1,1.0,0,1.0,0.03521829549539581,0.0007659311839490631,0.30993790657580284,0.2689422863047673,0,0.0,0.0,0.0,0.0,0
9.337352752685547,80,1,1.0,0,1.0,-0.0006840200804162436,0.0007617806339602686,-0.23974184989773523,0.26881056449745744,0,0.0,0.0,0.0,0.0,0
9.419038772583008,81,1,1.0,0,1.0,-0.06071026316609491,0.0007640434620478073,-0.39211432100779187,0.268882353581905,0,0.0,0.0,0.0,0.0,0
9.51931095123291,82,1,1.0,0,1.0,-0.08293072712839929,0.0007727746648318349,-0.13146753343447498,0.26915989442258015,0,0.0,0.0,0.0,0.0,0
9.572408676147461,83,1,1.0,0,1.0,0.00472490321397373,0.0007617644647113606,0.5840753607719819,0.268810051728755,0,0.0,0.0,0.0,0.0,0
9.634376525878906,84,1,1.0,1,1.0,0.06815117139385732,0.0007558740699362387,0.4194106543078798,0.2686234470981904,0,0.0,0.0,0.0,0.0,0
9.730480194091797,85,1,1.0,1,1.0,-0.10427102416707165,0.0007628805506977079,-1.1413369617844997,0.268845452592645,0,0.0,0.0,0.0,0.0,0
9.831293106079102,86,1,1.0,1,1.0,-0.010171980028847796,0.0007702850164352917,0.6310836700869147,0.2690806677914819,0,0.0,0.0,0.0,0.0,0
9.929817199707031,87,1,1.0,1,1.0,-0.1286248365984971,0.0007753548176033526,-0.7617384611930677,0.26924207500988917,0,0.0,0.0,0.0,0.0,0
10.032535552978516,88,1,1.0,1,1.0,0.006821161115109359,0.0007807810040945796,0.8917410553343699,0.26941515067770333,0,0.0,0.0,0.0,0.0,0
10.13241195678711,89,1,1.0,2,1.0,0.018432292446747135,0.000783806631301522,0.07228677846569023,0.2695118022718023,0,0.0,0.0,0.0,0.0,0
10.239555358886719,90,1,1.0,2,1.0,-0.07956259559773002,0.0007885762884508015,-0.625432205428524,0.2696643771752694,0,0.0,0.0,0.0,0.0,0
10.286409378051758,91,1,1.0,2,1.0,-0.16281938845251917,0.0007702004738075898,-0.5337889850644895,0.26907797866871713,0,0.0,0.0,0.0,0.0,0
10.312067031860352,92,1,1.0,2,1.0,-0.013233887561044544,0.0007490083891209041,1.0060807531046871,0.2684064356002795,0,0.0,0.0,0.0,0.0,0
10.330946922302246,93,1,1.0,2,1.0,0.05881424811824577,0.0007309062316766275,0.4937919845309562,0.2678367717125365,0,0.0,0.0,0.0,0.0,0
10.426477432250977,94,1,1.0,1,1.0,0.13692876487263156,0.0007376116166120524,0.523772719099053,0.26804736290257863,0,0.0,0.0,0.0,0.0,0
10.485461235046387,95,1,1.0,1,1.0,0.08569685984362102,0.0007328689964982239,-0.360191036615556,0.2678983634652741,0,0.0,0.0,0.0,0.0,0
10.510442733764648,96,1,1.0,1,1.0,0.05974249378788168,0.0007200483659586186,-0.1827978226817475,0.2674968166481277,0,0.0,0.0,0.0,0.0,0
10.70315170288086,97,1,1.0,1,1.0,-0.02545173642045133,0.000755266949197814,-0.5760844936396246,0.26860423591393323,0,0.0,0.0,0.0,0.0,0
