Time,Seq,Tier,PDR,Hamming_Distance,Trust_Score,Kalman_State,Kalman_P,Innovation,Dynamic_Threshold,Alarm_Active,Sensor_Vel,Sensor_Accel,Kinematic_Drift,Spatial_Residual,Spatial_Alarm
50.48313522338867,1828,1,1.0,1,0.6524340231052986,0.004588773531467561,0.00021932727429165843,0.0009231766045797417,0.08523718437496738,0,44.44701385498047,-3.38271164894104,-2.4203474040783903,2.4203474040783903,0
50.49813461303711,1829,1,1.0,1,0.7547047422205864,0.004598859502981425,0.00021579959173545715,2.8322918059477294e-05,0.08590950368942674,0,44.391944885253906,-2.9738447666168213,-1.359726021426281,1.359726021426281,0
227.1405487060547,14008,1,0.005,0,0.08026814310513444,0.00422960226045802,0.0001,-0.00036983924262985225,0.31128178779698057,0,22.134929656982422,19.94407081604004,18.91430410006717,18.91430410006717,0
227.16195678710938,14009,1,0.01,0,0.016672789526780248,0.00422960226045802,0.0001,-0.00034367550929791275,0.3088695719480004,0,22.232067108154297,19.161752700805664,30.701491371179934,30.701491371179934,0
227.17416381835938,14010,2,0.015,118,0.004263434460239741,0.004235705776083019,0.00020001490116119386,0.0,0.30813979637568845,0,22.29538917541504,20.023677825927734,40.93260174143067,40.93260174143067,0
227.18756103515625,14011,2,0.02,106,0.0012835426179158675,0.004242404384481457,0.0003000657372372225,0.0,0.30886986197286226,0,22.35800552368164,19.817106246948242,49.93598515313242,49.93598515313242,0
227.20120239257812,14012,2,0.025,80,0.0004828091602515798,0.004249225063192395,0.000400154938925989,0.0,0.30959876364471145,1,22.428667068481445,20.003530502319336,57.269168218052364,57.269168218052364,1
227.21621704101562,14013,2,0.03,24,0.0002111800529295793,0.004256732387411145,0.0005002972325952724,0.0,0.3103267231376593,1,22.506677627563477,19.98783302307129,63.470995927114984,63.470995927114984,1
227.22998046875,14014,2,0.035,11,0.00010132604192068028,0.004263614101278333,0.000600468654642813,0.0,0.31105340038614804,1,22.575613021850586,20.036998748779297,68.97875326908867,68.97875326908867,1
227.24331665039062,14015,2,0.04,2,5.032833858807963e-05,0.004270282192098645,0.0007006725193914028,0.0,0.31177885219257995,1,22.637855529785156,20.262317657470703,74.22706686068119,74.22706686068119,1
