Frequency (Hz),Trace M (dB),Trace th (deg),Trace Rs (Ohm),Trace Xs (Ohm),Trace Gp (S),Trace Bp (S),Trace Ls (H),Trace Cs (F),Trace Vrms (V),Trace Vreal (V),Trace Vimag (V),Trace Irms (A),Trace Ireal (A),Trace Iimag (A)
10000,34.04185021505142,-88.68540843971029,1176.338151427184,-51261.08070626078,4.474330115514724e-07,1.949770964068327e-05,-0.8158454382633988,3.104791020772547e-10,0.7075055234204809,0.01800741661282822,-0.7072763240894047,1.379832551547035e-05,3.51194708580136e-07,-1.37938554910346e-05
10023.05238077899,34.02056100931291,-88.81036478717245,1062.027729257665,-51142.53639676842,4.058673264550516e-07,1.95447669996294e-05,-0.8120866938111574,3.104830305023597e-10,0.7076103768523914,0.01647141089999865,-0.7074186441225214,1.383301777807336e-05,3.219982737154834e-07,-1.382926961051154e-05
10046.15790278395,33.99291035269727,-88.84083023058463,1031.617003317164,-50984.10721684937,3.967081131065637e-07,1.960592827317015e-05,-0.8077090526757625,3.107315224293862e-10,0.7076083121220921,0.01609931531636024,-0.7074251447542846,1.387611337569098e-05,3.157056252361657e-07,-1.387252148577267e-05
10069.31668851804,33.9539995403906,-88.913448122394,962.7805790436424,-50763.01644692784,3.734876836416364e-07,1.969229733140052e-05,-0.8023568275488223,3.113670920941646e-10,0.7076952278136807,0.01520867831161147,-0.7075317883842897,1.393860660231484e-05,2.995467195414258e-07,-1.393538753594269e-05
10092.52886076684,33.94304342239479,-88.74997103892693,1106.182016222848,-50694.42917953557,4.302287060064107e-07,1.971664549575485e-05,-0.7994298656414309,3.110712643485083e-10,0.707576906719496,0.01722859509994808,-0.7073671284655603,1.395431914348168e-05,3.397698711410985e-07,-1.395018204873342e-05
10115.79454259898,33.90381012621986,-88.8897984718524,978.1644786290844,-50475.23409377356,3.837886577015971e-07,1.980425865307766e-05,-0.7941425634847527,3.117035796825561e-10,0.7075804502162857,0.01550646199664281,-0.7074105195462026,1.401569210723644e-05,3.071506525527608e-07,-1.401232613528126e-05
10139.11385736679,33.89724167369203,-88.88981882129546,977.421039871705,-50437.79590531722,3.84066494068535e-07,1.98189589252572e-05,-0.7917284143287231,3.11217515735637e-10,0.7076520111448957,0.01551192122758138,-0.7074819779875987,1.402751387129808e-05,3.074868533735113e-07,-1.402414336936351e-05
10162.48692870695,33.86242498037756,-88.83062015188382,1025.471872684041,-50237.78376522101,4.06145729140787e-07,1.989704628790879e-05,-0.7867750947487842,3.117379386620665e-10,0.7075520030713577,0.01624474709127981,-0.7073654962197625,1.408108175540628e-05,3.23288763080698e-07,-1.407737005900255e-05
10185.91388054117,33.84377091221579,-88.89107387553443,970.438309854361,-50134.15710795688,3.85956005978145e-07,1.993900987211827e-05,-0.7833463953313038,3.116638376216606e-10,0.7076102437865917,0.01550382202026586,-0.7074403781340753,1.411164447677474e-05,3.091877573880441e-07,-1.410825690046678e-05
10209.3948370768,33.82684441054113,-88.74176776142617,1098.918668036722,-50033.11629483189,4.387741024878779e-07,1.997712509166592e-05,-0.7799696165825006,3.115749815945513e-10,0.7075854805867334,0.0173508376032981,-0.7073727170110694,1.413888635235853e-05,3.467023104937637e-07,-1.413463493666563e-05
