Frequency (Hz),Trace M (dB),Trace th (deg),Trace Rs (Ohm),Trace Xs (Ohm),Trace Gp (S),Trace Bp (S),Trace Ls (H),Trace Cs (F),Trace Vrms (V),Trace Vreal (V),Trace Vimag (V),Trace Irms (A),Trace Ireal (A),Trace Iimag (A)
10000,35.0181096954306,-88.88202319459158,1117.281411877264,-57252.87380249951,3.407239257827763e-07,1.745972296411609e-05,-0.9112077871884275,2.779859464188976e-10,0.7106838754270834,0.01565023539739699,-0.7105115346875548,1.241066696809769e-05,2.732999385594701e-07,-1.240765738310881e-05
10023.05238077899,34.9867178719888,-88.93462209237057,1060.961649890565,-57051.69806834857,3.258459817064702e-07,1.752190248065958e-05,-0.9059176201430076,2.783245762294892e-10,0.7106259877758216,0.01500085278125167,-0.7104676410071027,1.245363268899165e-05,2.628880927139426e-07,-1.245085768142222e-05
10046.15790278395,34.96987354480601,-88.92831908868227,1065.202763337348,-56942.7937802991,3.283997320482339e-07,1.755534144592321e-05,-0.9021087654899,2.782155248005368e-10,0.7104818254011936,0.01508007166458118,-0.7103217691046807,1.247489348459881e-05,2.647812808575903e-07,-1.247208315901531e-05
10069.31668851804,34.95062862099815,-88.85575879755321,1134.815113307799,-56816.23080771689,3.514042830854798e-07,1.759358561625855e-05,-0.898033527062403,2.781939701438516e-10,0.7105406613889773,0.01598507595711215,-0.7103608300249463,1.250341130563716e-05,2.812899954985255e-07,-1.250024680621817e-05
10092.52886076684,34.93204736207333,-88.99166646208533,997.9824675627943,-56701.75388235386,3.103097431441797e-07,1.763067714608986e-05,-0.8941628542116451,2.781145044123879e-10,0.7106548261169473,0.01430646945757841,-0.7105108069656422,1.253122608328169e-05,2.522709994190303e-07,-1.252868654301685e-05
10115.79454259898,34.93078470120119,-88.77386971757248,1213.258675076128,-56685.64798175921,3.774055386961063e-07,1.763307195108357e-05,-0.8918529375692708,2.77553696791241e-10,0.7106846222945018,0.01701206654259273,-0.7104809793075597,1.253438267614436e-05,3.000427270656861e-07,-1.253079101389704e-05
10139.11385736679,34.86628718091868,-88.9677257802349,1014.091917612192,-56280.49112979263,3.200520296390177e-07,1.776237942767951e-05,-0.8834419347641443,2.789088230348524e-10,0.7107268085159411,0.01461314105216681,-0.7105765633989378,1.262620749696164e-05,2.596054474043217e-07,-1.262353836164839e-05
10162.48692870695,34.84801967072708,-89.05934895541917,922.2088648478514,-56167.40527763517,2.922425895924798e-07,1.779912186349947e-05,-0.8796390345486881,2.788276060912602e-10,0.7105791389726736,0.01347819046156585,-0.7104513010228272,1.264934818627055e-05,2.399315075808516e-07,-1.264707248374801e-05
10185.91388054117,34.85641045077397,-88.86414440287409,1114.553612410554,-56213.88163655113,3.525681865306323e-07,1.778220992311126e-05,-0.8783421141947161,2.779563222695775e-10,0.7106631669095191,0.01590464735104179,-0.710485171551459,1.263960394045972e-05,2.828744371318245e-07,-1.263643817792428e-05
10209.3948370768,34.78157374401378,-88.88935419905366,1080.63815296067,-55740.76811480579,3.476731877652343e-07,1.793345023573546e-05,-0.8689465848644322,2.796708372689171e-10,0.7105755124650662,0.01559430170132709,-0.7104043754576963,1.27454232351028e-05,2.797112646758548e-07,-1.274235359148033e-05
10232.92992280754,34.7784462750359,-89.01554746680716,957.566025784772,-55725.4828579907,3.082711127738147e-07,1.793981422472906e-05,-0.8667103283160736,2.791041482491194e-10,0.7105612419989999,0.01403352422953636,-0.7104226480264128,1.27491764567643e-05,2.517951530951758e-07,-1.274668974779692e-05
10256.51926251407,34.75188317860657,-89.0288443803355,941.8026329538487,-55558.70465473089,3.05021813677005e-07,1.799380917653637e-05,-0.8621289787755598,2.792981248760722e-10,0.7106542160818983,0.01387467544331293,-0.710518759932713,1.278917106124639e-05,2.496933018172007e-07,-1.278673334706131e-05
10280.16298126474,34.74456226286898,-88.94563164376852,1021.618187301825,-55509.8249378566,3.314376356794195e-07,1.800872905656895e-05,-0.8593893934489685,2.789011300546178e-10,0.7105993281527678,0.01490963872956466,-0.7104428955546807,1.279911523161791e-05,2.685482192300438e-07,-1.279629761166026e-05
10303.86120441616,34.73607218669074,-88.80678999908966,1154.968399594201,-55451.4693879985,3.754530334104538e-07,1.802596711399712e-05,-0.8565114843575715,2.785525078267875e-10,0.7107231561848834,0.01663829545672435,-0.7105283751277615,1.281420802211484e-05,2.999854124077699e-07,-1.28106961554154e-05
10327.61405761398,34.69342905838697,-88.9427662822155,1018.484231429981,-55189.52324837452,3.342667246022245e-07,1.811321235940091e-05,-0.8505048100038323,2.79230908404233e-10,0.7105777336186963,0.01495317763189767,-0.710420381178209,1.287299357843684e-05,2.70895287771482e-07,-1.287014294456512e-05
10351.42166679344,34.67753388478656,-89.04594610770845,917.4744573887838,-55093.9062507393,3.021804956249749e-07,1.814579551799937e-05,-0.8470785749338372,2.790721935194713e-10,0.7106460230914777,0.01367937062671044,-0.7105143523919768,1.289698179010438e-05,2.482566399306554e-07,-1.289459219731335e-05
10375.28415818013,34.64693242690539,-88.88807682520212,1065.524730246081,-54898.04238188162,3.534160291511991e-07,1.820872626982391e-05,-0.8421258326940502,2.794237221395295e-10,0.7107298257757464,0.01564312512826015,-0.7105576527513052,1.294387832904345e-05,2.848940638240361e-07,-1.294074269775419e-05
