Frequency (Hz),Trace M (dB),Trace th (deg),Trace Rs (Ohm),Trace Xs (Ohm),Trace Gp (S),Trace Bp (S),Trace Ls (H),Trace Cs (F),Trace Vrms (V),Trace Vreal (V),Trace Vimag (V),Trace Irms (A),Trace Ireal (A),Trace Iimag (A)
10000,32.55416196741172,-88.97037411343618,779.1421631345794,-43352.3988112567,4.144290443154072e-07,2.3059326087357692e-05,-0.6899748565702711,3.6711911556453444e-10,0.7117448644088974,0.01471038400427702,-0.7115928306376382,1.6414947533483603e-05,3.3926508458637656e-07,-1.6411441183802232e-05
10023.052380778994,32.52582747717585,-88.99129003346785,760.8913505579412,-43214.95798928733,4.0730509411769994e-07,2.313296440840376e-05,-0.6862055507854308,3.674396650340872e-10,0.7118014133781105,0.014456191049895867,-0.7116546006507685,1.646856862818718e-05,3.344651611150013e-07,-1.646517190063047e-05
10046.157902783953,32.51778740755271,-89.06935163179378,701.4000544190392,-43178.20775558702,3.761161539786696e-07,2.315372138112359e-05,-0.6840451110415193,3.669065966070522e-10,0.711783407222113,0.013490694097644609,-0.7116555486817229,1.6482548361485752e-05,3.123998334862132e-07,-1.6479587580784734e-05
10069.31668851804,32.48899905059818,-89.0497983716612,713.8125300622252,-43037.91380797328,3.852674274937811e-07,2.322893706566277e-05,-0.680254374233014,3.672560172765609e-10,0.7117880621167858,0.013738097431828538,-0.7116554714543568,1.6536293000304045e-05,3.191641114685727e-07,-1.6533212647935518e-05
10092.528860766844,32.45066129083253,-89.02544968512615,728.9421667167253,-42851.84791522312,3.9685176101683504e-07,2.3329465744283848e-05,-0.6757556515733055,3.680023370637861e-10,0.7117930020049621,0.014045080858972636,-0.7116544199306999,1.660809122661396e-05,3.2771042077393305e-07,-1.6604857725125133e-05
10115.794542598982,32.43664727525015,-89.01310480445684,737.0076576840646,-42783.927076550404,4.025148006712498e-07,2.3366329643393236e-05,-0.6731328370145723,3.677388268775249e-10,0.7118070869910382,0.014203162799949704,-0.7116653702809668,1.6634724621015894e-05,3.3192378418619906e-07,-1.663141274271443e-05
10139.113857366794,32.43708027459943,-88.97024696732315,769.0342027955093,-42784.695327138,4.199798726101002e-07,2.3365294843630448e-05,-0.6715967337764152,3.668864630403795e-10,0.7117310190937076,0.014738395978437983,-0.7115784027246403,1.663242901368633e-05,3.4442130286679965e-07,-1.6628862524581963e-05
10162.486928706954,32.39433574010779,-89.02660520268032,723.4768305382674,-42581.05854827384,3.9890213995622024e-07,2.3477842910145693e-05,-0.6668629438429665,3.6779318522966825e-10,0.711790885264331,0.014044124742872232,-0.7116523216470151,1.6713663645682836e-05,3.2977210302884033e-07,-1.6710410013553946e-05
10185.91388054117,32.36517967267618,-89.0231967544536,723.630484961015,-42441.45989706827,4.0161506237064537e-07,2.3555018642671764e-05,-0.6631479721774345,3.6815424912545055e-10,0.7118287686929665,0.01409170989041189,-0.7116892718394098,1.6769513508913337e-05,3.319774779612455e-07,-1.6766227192775164e-05
10209.394837076798,32.34827890532743,-89.02054363271739,724.2161503819557,-42360.73009075497,4.0347293941395344e-07,2.3599871773674075e-05,-0.6603642717824032,3.6800752147759916e-10,0.7117819290437044,0.014128246016969137,-0.711641698593935,1.6800353200565714e-05,3.3347225253170624e-07,-1.6797043308884753e-05
10232.929922807542,32.32594959478299,-88.96134072415201,766.0403816731958,-42252.61723220587,4.289450942231198e-07,2.3659396179944403e-05,-0.6571639737400201,3.6810059228698854e-10,0.7117521232249313,0.014867465516380147,-0.7115968264293462,1.6842328563279813e-05,3.5181172062478486e-07,-1.683865374508016e-05
10256.519262514073,32.31939689710784,-88.96017567823331,766.333775208979,-42221.4305546107,4.297432169098194e-07,2.3676854623985453e-05,-0.6551686010805906,3.6752525498962026e-10,0.711804982784927,0.014887571437197373,-0.7116492771963957,1.685601431228478e-05,3.525475703172824e-07,-1.6852327100629535e-05
10280.162981264735,32.2925126073127,-89.01550668708553,723.384720759006,-42095.57532322134,4.0810151182824955e-07,2.3748452846310283e-05,-0.6517132955185543,3.677762516708484e-10,0.7117791548239185,0.01420434526948166,-0.711637408950174,1.6906084264902646e-05,3.373797285662776e-07,-1.6902717535672817e-05
10303.861204416158,32.25547949883144,-89.04476873129457,698.9755948625092,-41921.4092837271,3.976212123657266e-07,2.3847530165562094e-05,-0.6475242024828587,3.684548330941523e-10,0.7118097710632724,0.013846044262587476,-0.7116750924680635,1.6977198716617485e-05,3.302385755872605e-07,-1.697398653076856e-05
10327.614057613975,32.2526749997897,-88.92234042434926,788.261620191418,-41904.4557526927,4.487415919684834e-07,2.3855369465368426e-05,-0.6457736737073118,3.677561355763437e-10,0.7117876407881275,0.015370787141773916,-0.7116216582435998,1.6982895088451022e-05,3.6673924987882764e-07,-1.6978934828425843e-05
