Frequency (Hz),Trace M (dB),Trace th (deg),Trace Rs (Ohm),Trace Xs (Ohm),Trace Gp (S),Trace Bp (S),Trace Ls (H),Trace Cs (F),Trace Vrms (V),Trace Vreal (V),Trace Vimag (V),Trace Irms (A),Trace Ireal (A),Trace Iimag (A)
10000,33.96105782097044,-88.961679517378,920.8217449230054,-50806.49458313522,3.566107808832447e-07,1.96760597880398e-05,-0.8086104754077574,3.132570833665141e-10,0.711603264779151,0.01481541949623476,-0.7114490212162057,1.400379681590812e-05,2.915558916555916e-07,-1.400076142298266e-05
10023.05238077899,33.91106519161396,-88.9798645911481,899.6076076205841,-50521.01121065928,3.523476408156903e-07,1.97874706270898e-05,-0.8022175639425883,3.143026892679386e-10,0.7115657147627591,0.01459326906882903,-0.711416054727275,1.408226619048425e-05,2.888086024284178e-07,-1.407930433831229e-05
10046.15790278395,33.912083233269,-89.07963393306196,811.7550159137428,-50530.04192856611,3.178436917062745e-07,1.97851011127659e-05,-0.8005155827128128,3.135237702274397e-10,0.711615755896825,0.01335983269171628,-0.711490336484663,1.40811545866482e-05,2.643587748373133e-07,-1.407867283984006e-05
10069.31668851804,33.86357394533641,-89.06019120611339,824.3675158725948,-50253.35329699547,3.263427166910175e-07,1.989381619485062e-05,-0.7943011260416866,3.145249377408845e-10,0.7116298115223446,0.01360598493674346,-0.7114997300218946,1.415888506582892e-05,2.707103803234941e-07,-1.415629690976205e-05
10092.52886076684,33.85283276140586,-89.01030905187102,867.0506493479429,-50190.82168920316,3.440854194606186e-07,1.991801741569569e-05,-0.7914881869432323,3.141925087011741e-10,0.7116527941183625,0.01423033420161472,-0.711510503762933,1.417677505591334e-05,2.834812827464407e-07,-1.417394050179057e-05
10115.79454259898,33.83943079715029,-89.06054602340939,821.8125279088645,-50116.52599713789,3.271101919436733e-07,1.994813401079212e-05,-0.7884988973875185,3.139345922189965e-10,0.71165132732597,0.01361091614621931,-0.7115211554454832,1.419797162973327e-05,2.715478688486783e-07,-1.419537460420241e-05
10139.11385736679,33.82990820138212,-88.98495853959147,886.950293579436,-50060.21316933039,3.538160926439305e-07,1.996967490592346e-05,-0.7858014507198862,3.13564896092988e-10,0.7115784851284138,0.01455256731138419,-0.7114296615142609,1.421216799137501e-05,2.906545597677264e-07,-1.420919557687734e-05
10162.48692870695,33.78282293564069,-89.06935914706595,808.9188194067804,-49797.46825686246,3.261187949539261e-07,2.007604465376869e-05,-0.7798793033773505,3.144943649170844e-10,0.7116726017903771,0.01351084241696258,-0.711544341047182,1.428940210364747e-05,2.71279039785012e-07,-1.428682680521809e-05
10185.91388054117,33.7606355371268,-89.02771221219371,842.9883017870001,-49671.5438915121,3.415711336041657e-07,2.012645432792708e-05,-0.7761180620663346,3.145665017845982e-10,0.7116522680231822,0.01403214171024388,-0.7115139138355362,1.432504526504642e-05,2.824568601785747e-07,-1.432226029535028e-05
10209.3948370768,33.74264379606112,-89.03909138739574,831.4358879063575,-49571.10415315167,3.382590484315707e-07,2.016736920362029e-05,-0.7727672782176603,3.144789198263028e-10,0.7116469327772779,0.01389523720071604,-0.7115112643623032,1.435401055064249e-05,2.802687290513203e-07,-1.435127410118948e-05
