Frequency (Hz),Trace M (dB),Trace th (deg),Trace Rs (Ohm),Trace Xs (Ohm),Trace Gp (S),Trace Bp (S),Trace Ls (H),Trace Cs (F),Trace Vrms (V),Trace Vreal (V),Trace Vimag (V),Trace Irms (A),Trace Ireal (A),Trace Iimag (A)
10000,34.81059215512575,-89.03199837909079,945.0028065444391,-55929.16332420834,3.020177617008016e-07,1.787465667191289e-05,-0.8901402806041698,2.845652136244399e-10,0.7086751228447616,0.01375139820017914,-0.7085416916361225,1.266909264223674e-05,2.458358310349779e-07,-1.266670727228495e-05
10023.05238077899,34.79579508014326,-89.02394401087804,951.2685447243035,-55835.32184348532,3.050415846307931e-07,1.790461289608113e-05,-0.8866029162492423,2.843878957581147e-10,0.7087031492281866,0.01385565038999578,-0.7085676923754141,1.269085679220235e-05,2.481152723164243e-07,-1.268843114541084e-05
10046.15790278395,34.76657824732654,-88.83453561092446,1132.027620910961,-55644.30770857581,3.654566160825541e-07,1.796385531924401e-05,-0.8815376696689325,2.847078148256494e-10,0.7087312487729297,0.01620270633640213,-0.7085460149451218,1.273413948573015e-05,2.911223723961601e-07,-1.273081129411328e-05
10069.31668851804,34.76785376791055,-88.97392420194667,996.8407218857412,-55657.35047446382,3.216928617441326e-07,1.796131714739344e-05,-0.8797163423720531,2.839864399269258e-10,0.7087508909691421,0.01448343807616461,-0.7086028898269091,1.273210045438322e-05,2.601825138567557e-07,-1.272944174109724e-05
10092.52886076684,34.71068540063045,-88.93515110415672,1027.82279098825,-55297.16729067558,3.360179347106794e-07,1.807786333527231e-05,-0.8720131133339944,2.851788066721307e-10,0.7086789761913019,0.01496557024812158,-0.7085209404122792,1.281357343095835e-05,2.705913957559067e-07,-1.281071599744154e-05
10115.79454259898,34.69007795081377,-89.0597685027703,905.4722332796513,-55172.66817833085,2.973789373124965e-07,1.812003596415058e-05,-0.8680487555547198,2.851649498170092e-10,0.7087477278957935,0.01342995616979243,-0.7086204753425681,1.284422228423474e-05,2.43383273798242e-07,-1.284191616032699e-05
10139.11385736679,34.67684573030202,-88.97891449895864,981.8332358780636,-55087.39955696364,3.234411311808051e-07,1.814720685288159e-05,-0.8647138265637366,2.849494742368834e-10,0.708744000156484,0.01443399831062913,-0.708597006379919,1.286372499885009e-05,2.619775050805435e-07,-1.28610570573679e-05
10162.48692870695,34.65382021515533,-88.96088039932692,996.5672847126556,-54943.47230078313,3.300133941694208e-07,1.819453845172441e-05,-0.8604709918593614,2.850388316957064e-10,0.7086596743683887,0.01465944557980348,-0.7085080343448503,1.289581448763549e-05,2.667648485251053e-07,-1.289305502257323e-05
10185.91388054117,34.6212745360405,-88.92289687877452,1029.18276318057,-54740.23879233273,3.433409774055635e-07,1.826164191896396e-05,-0.8553164391536762,2.854390873132551e-10,0.7086811004266843,0.01513376377410209,-0.7085194925307319,1.294392530644832e-05,2.764153125848406e-07,-1.294097356901256e-05
10209.3948370768,34.61313669667479,-88.98611708975351,967.909769673005,-54692.07101048047,3.234820122069105e-07,1.827846121256781e-05,-0.8525983751396607,2.850334061347394e-10,0.708846661132342,0.0143595047632596,-0.7087012019331018,1.29586124723295e-05,2.625098878569869e-07,-1.29559532944045e-05
10232.92992280754,34.58776339555359,-88.96660503917296,983.7016873651962,-54534.66044238292,3.306563785200568e-07,1.833099765641138e-05,-0.8481892131302667,2.851986847022311e-10,0.7086324192549122,0.01460062532089016,-0.7084819880274364,1.299200945203335e-05,2.676866835616306e-07,-1.298925145807747e-05
10256.51926251407,34.5772807027522,-88.9598165506339,988.9875121484177,-54469.80043914914,3.332238611477118e-07,1.83527466174464e-05,-0.8452319707333833,2.848815656658248e-10,0.7086780012557332,0.0146897081875307,-0.708525738373128,1.300828830958252e-05,2.696400324949248e-07,-1.300549341617216e-05
10280.16298126474,34.54770252611765,-88.95146012023106,993.5996202149755,-54287.59592298687,3.370270358829219e-07,1.841424570510146e-05,-0.8404671458482866,2.851803002340504e-10,0.7086724800445163,0.01479713532903056,-0.708517980547071,1.305181121493557e-05,2.725228117003057e-07,-1.304896575623604e-05
10303.86120441616,34.53735833921955,-88.99446216601979,951.7540066153394,-54225.59666989429,3.235804428148401e-07,1.843579586782327e-05,-0.8375764755470722,2.848497169102229e-10,0.7087692584502253,0.01427153362892473,-0.7086255605409396,1.30686941700259e-05,2.63146723859716e-07,-1.306604458554274e-05
10327.61405761398,34.49930532196046,-88.96025839793037,979.8880279454778,-53991.57374673434,3.360326315723136e-07,1.851531000627275e-05,-0.8320436646030759,2.854264034482281e-10,0.7087610309863358,0.01469861352132769,-0.7086086012781415,1.312504713955815e-05,2.721932878915462e-07,-1.312222440097906e-05
10351.42166679344,34.48239763609423,-88.75827990941808,1167.900441104178,-53881.13634608578,4.020946866557294e-07,1.855065540967753e-05,-0.8284320226657675,2.853536192739718e-10,0.7088316043731707,0.01720244484273687,-0.7086228328593963,1.315233499947293e-05,3.191905044664433e-07,-1.314846125446697e-05
10375.28415818013,34.44073227686668,-88.92502805607575,1006.387000075684,-53633.9223427351,3.4973010448374e-07,1.863835409577719e-05,-0.822734464725293,2.860095751060958e-10,0.7086897689615682,0.01514128243452873,-0.7085280024085419,1.321109115795192e-05,2.82257302492119e-07,-1.320807557515119e-05
10399.20165829059,34.43823813017414,-88.98356119434001,951.3439320372414,-53620.81178896076,3.30776080707656e-07,1.864360655555325e-05,-0.8206415770396833,2.854215412570989e-10,0.7087222439995511,0.01442236104772606,-0.7085754826703844,1.321517308587981e-05,2.689262248594972e-07,-1.321243650411781e-05
10423.17429393304,34.40384623341372,-88.88719543297294,1037.452537663184,-53409.35800453585,3.635546367461808e-07,1.871624873743351e-05,-0.8155253950549716,2.858925076356078e-10,0.7087029513163876,0.01561793264654962,-0.7085308415195529,1.326671743985308e-05,2.923632518131429e-07,-1.326349559346596e-05
10447.202192208,34.4063509726218,-89.05878797030412,877.7923964505271,-53430.33656012426,3.073964115342878e-07,1.871090908518383e-05,-0.8139693305591272,2.851229802256673e-10,0.708758596305788,0.01350125353202042,-0.7086299908911667,1.326326157148622e-05,2.526539474392218e-07,-1.326085493082956e-05
10471.285480509,34.36989084338946,-89.03397199615618,897.2207179245008,-53209.72988827745,3.16806235677516e-07,1.87882133019816e-05,-0.8087442127394155,2.856466120022697e-10,0.7087610598109532,0.01381250728260942,-0.7086264562849128,1.331820090054576e-05,2.5954832645449e-07,-1.331567159003001e-05
10495.42428652322,34.33420200520981,-88.95835084815094,963.5287653513292,-52992.93838010428,3.429929010059232e-07,1.886420242076794e-05,-0.8035966781245527,2.861555216577559e-10,0.7086445134128943,0.01474963598562265,-0.7084909982692013,1.337017662507765e-05,2.782851409285854e-07,-1.336728021573989e-05
10519.61873823223,34.30462827992229,-88.89122352926529,1022.168501242542,-52813.73803176129,3.663245543199549e-07,1.892737745580865e-05,-0.799037273125333,2.864660928682288e-10,0.7087937679471963,0.01558727460799965,-0.7086223552436649,1.34180727927448e-05,2.950804518730241e-07,-1.341482780352848e-05
10543.86896391259,34.29445533139285,-88.99755778174141,923.1208730300307,-52756.68978043344,3.315664258771907e-07,1.8949140445924e-05,-0.7963384207883706,2.861162957383658e-10,0.7088137071127036,0.01427684481297598,-0.7086699112372697,1.343341940024296e-05,2.705744008057041e-07,-1.343069418445869e-05
10568.17509213659,34.27558897311994,-89.04730189124416,875.4626613258027,-52645.94552791958,3.157822306259933e-07,1.898956385763451e-05,-0.7928391033897125,2.860587269512387e-10,0.708861631011748,0.01366682220341849,-0.7087298708898164,1.346278688067619e-05,2.595619604888266e-07,-1.346028447630934e-05
10592.53725177289,34.26477013770506,-88.916782405384,994.1279131932702,-52577.19925752862,3.594944044456409e-07,1.901285406401261e-05,-0.7899826979001334,2.857739802849163e-10,0.7087552306448093,0.01528330884280581,-0.7085904299644417,1.347782070008028e-05,2.906302308342573e-07,-1.347468681982768e-05
10616.95557198725,34.22495984779633,-88.99841349100292,915.116481727018,-52343.9271074971,3.338958734661926e-07,1.90985755487923e-05,-0.7846688896373227,2.863873488620428e-10,0.7088232993153835,0.01427945843461693,-0.7086794527282132,1.353953592005321e-05,2.727580210485991e-07,-1.353678824508845e-05
