Frequency (Hz),Trace M (dB),Trace th (deg),Trace Rs (Ohm),Trace Xs (Ohm),Trace Gp (S),Trace Bp (S),Trace Ls (H),Trace Cs (F),Trace Vrms (V),Trace Vreal (V),Trace Vimag (V),Trace Irms (A),Trace Ireal (A),Trace Iimag (A)
10000,32.50300700417581,-88.80179309585753,901.4026856969368,-43096.93101552259,4.851055134521109e-07,2.319336205697122e-05,-0.6859089603210837,3.692953055858459e-10,0.7078933546972416,0.01657977678156351,-0.707699168168501,1.642196597587794e-05,3.846236560744874e-07,-1.641746116657752e-05
10023.05238077899,32.49352594185797,-88.80316251726046,899.4124405844398,-43050.99244895943,4.850684647888467e-07,2.321813427584278e-05,-0.6836019600579233,3.68839108805021e-10,0.7080510093863414,0.0165706478485001,-0.7078570798705752,1.644315862725341e-05,3.848222621211883e-07,-1.643865497744855e-05
10046.15790278395,32.47134893280396,-88.83513918846451,873.213999604139,-42944.68733116512,4.732844959177888e-07,2.327614388350582e-05,-0.6803455942491979,3.689017254457408e-10,0.7079659547738745,0.01617775445790116,-0.7077810914255788,1.648207120241025e-05,3.766323776902561e-07,-1.647776742078236e-05
10069.31668851804,32.46604509003818,-88.80750898003946,893.3797325652445,-42918.14036442629,4.848039664294195e-07,2.329007914775914e-05,-0.6783612432310486,3.682809339546615e-10,0.70798529480321,0.01652363839605784,-0.7077924462946356,1.649255281982238e-05,3.849189821073575e-07,-1.648806040417867e-05
10092.52886076684,32.42683329487559,-88.7397104653147,939.9799527160823,-42726.84684319181,5.146438183272318e-07,2.339316656799467e-05,-0.6737844371452838,3.690789596100701e-10,0.7080151719876169,0.01736602035077287,-0.7078021652282729,1.656667126339475e-05,4.063431995348668e-07,-1.656168717110612e-05
10115.79454259898,32.41400617195215,-88.79260842654034,899.2522328107958,-42666.96232819363,4.937478355419869e-07,2.342693132142555e-05,-0.6712925942348195,3.687469248765316e-10,0.7080869836658356,0.01671836944491932,-0.7078895906566818,1.659193548219335e-05,3.917458075016411e-07,-1.6587310157695e-05
10139.11385736679,32.37720889184078,-88.91677753652236,803.4902826024579,-42494.61080431215,4.447927276819255e-07,2.352398561711492e-05,-0.667043240604165,3.693909708484974e-10,0.708086383117196,0.01518835349274979,-0.7079234703512602,1.665993720374016e-05,3.573533137347999e-07,-1.665610417359739e-05
10162.48692870695,32.35787931844099,-88.77335964273803,907.8257731868802,-42397.62532740873,5.048011929156713e-07,2.357541774445946e-05,-0.6639901919237998,3.693844415337166e-10,0.7080012751113198,0.0169624326617131,-0.7077980513094477,1.669519739457696e-05,3.999867959771587e-07,-1.66904052259654e-05
10185.91388054117,32.3461692226247,-88.88817796877531,821.8159118417514,-42345.51180656895,4.581379078951355e-07,2.360636233525001e-05,-0.6616487828987614,3.689884271931087e-10,0.7081432960401434,0.01555128440769022,-0.7079725173196126,1.671978040014946e-05,3.671771824866771e-07,-1.671574818983234e-05
10209.3948370768,32.32618915053543,-88.82005213395216,870.1816090641759,-42248.20979502683,4.873142102983299e-07,2.36596048207947e-05,-0.6586101853209549,3.689876414719785e-10,0.707998166530529,0.01639388002936946,-0.7078083388235642,1.675445455612893e-05,3.879537136327547e-07,-1.674996236979259e-05
10232.92992280754,32.29208252493904,-88.89201559678115,814.0112523073724,-42088.67492801908,4.593434038701296e-07,2.375047660707204e-05,-0.6546141440929855,3.695344045743855e-10,0.7080332260012923,0.0155098111371499,-0.7078633306509717,1.681921580507113e-05,3.684330777594662e-07,-1.681517996825389e-05
10256.51926251407,32.2800754371366,-88.85483189700348,840.1767370881396,-42030.65967080973,4.754060860480859e-07,2.378265253733465e-05,-0.652208324950081,3.691933972044387e-10,0.7080828801137271,0.01597450819214037,-0.7079026629404428,1.684339744138265e-05,3.799908145888626e-07,-1.683911055695055e-05
10280.16298126474,32.26054242010337,-88.8931269635429,810.3142434946477,-41939.59817542753,4.605140136726763e-07,2.383491693826182e-05,-0.6492984958576927,3.691440447174572e-10,0.7081548589988641,0.01550713885354933,-0.7079850513734579,1.688190614777142e-05,3.696791166782057e-07,-1.687785805524073e-05
10303.86120441616,32.22984596524932,-88.78697750004046,884.9117035955304,-41791.5829582595,5.064395586022863e-07,2.391753972817348e-05,-0.6455188861231264,3.695994448483701e-10,0.7081411564431376,0.01682265226646569,-0.7079413081741635,1.694073402005901e-05,4.024452963439952e-07,-1.693595308572373e-05
10327.61405761398,32.20336145323895,-88.82961674067174,851.285163129112,-41668.62641611228,4.900895782553778e-07,2.398885876465829e-05,-0.6421393972487347,3.698375021328091e-10,0.7081842353000828,0.01630101485111178,-0.7079966017166939,1.699201944193331e-05,3.911230262785583e-07,-1.698751740229732e-05
10351.42166679344,32.18352417561586,-88.94273786756743,767.3377006387558,-41579.30201070354,4.436947199191877e-07,2.404223947906809e-05,-0.6392891390506145,3.697795904075537e-10,0.7079714780132002,0.0149029144089331,-0.7078146062510403,1.702406061470444e-05,3.583592363712412e-07,-1.702028843676976e-05
10375.28415818013,32.15152357062055,-88.84612456840766,834.4054145724149,-41426.86803313033,4.860005496251411e-07,2.412913468888117e-05,-0.6354805057642691,3.702866296397615e-10,0.7080895501831527,0.01610334969915121,-0.7079064155713284,1.708899548524826e-05,3.886373838379467e-07,-1.70845757242818e-05
