Frequency (Hz),Trace M (dB),Trace th (deg),Trace Rs (Ohm),Trace Xs (Ohm),Trace Gp (S),Trace Bp (S),Trace Ls (H),Trace Cs (F),Trace Vrms (V),Trace Vreal (V),Trace Vimag (V),Trace Irms (A),Trace Ireal (A),Trace Iimag (A)
10000,32.56494016550488,-88.8050832971518,905.219407182562,-43398.61664653262,4.80411259553632e-07,2.303218857286513e-05,-0.6907104362645881,3.667281480148543e-10,0.70834760406931,0.01654975026776281,-0.7081542444671264,1.631829278361312e-05,3.812586769738097e-07,-1.631383833415521e-05
10023.05238077899,32.53367472791312,-88.86096507165396,859.8782408105116,-43247.93064815339,4.595519848952194e-07,2.311335655294177e-05,-0.6867291199982865,3.671595253245692e-10,0.7084109339798872,0.01586458190758216,-0.7082332711918818,1.637693871981943e-05,3.667550474643092e-07,-1.637283153788251e-05
10046.15790278395,32.51994601397274,-88.79421529273722,908.831124229878,-43178.93549246409,4.87244528474764e-07,2.314918525913779e-05,-0.6840566401178466,3.669004127709351e-10,0.7083885319088498,0.01669324576331525,-0.7081918156021439,1.640219723103984e-05,3.865193987518538e-07,-1.639764241469851e-05
10069.31668851804,32.47815348713557,-88.84291211574039,868.0552785117039,-42977.8437250063,4.697653758174082e-07,2.325831477450916e-05,-0.6793049105373258,3.677693305914187e-10,0.7082708694052609,0.01609277801174969,-0.7080880220311233,1.647649393437008e-05,3.743660381238157e-07,-1.647224035882289e-05
10092.52886076684,32.46852219388242,-88.7887617031969,907.6686106932783,-42929.48244288783,4.922910148148599e-07,2.328360618435835e-05,-0.6769799154820743,3.673368343371817e-10,0.7083255199449154,0.0167674071854365,-0.7081270339857904,1.649600543172201e-05,3.904917050403116e-07,-1.649138294478959e-05
10115.79454259898,32.45428390089882,-88.91446112222209,812.2233646641506,-42864.79585385972,4.418939498265344e-07,2.332079422044501e-05,-0.6744051706504894,3.670450503481758e-10,0.7083497250674425,0.01521848706504746,-0.7081862259706641,1.652219020297499e-05,3.549697684520013e-07,-1.651837660203835e-05
10139.11385736679,32.41544547300786,-88.73927944839021,939.0963552112315,-42672.08437134553,5.154803968975619e-07,2.342318002420499e-05,-0.6698290654660675,3.67854670613995e-10,0.7083722093533953,0.01738838783206623,-0.7081587611212701,1.659629352052257e-05,4.073886362270956e-07,-1.659129268979402e-05
10162.48692870695,32.40164720792839,-88.74389423968007,934.2089326955854,-42606.00904725989,5.143912295625316e-07,2.345958876387002e-05,-0.6672536941852889,3.675778019140197e-10,0.708246896099004,0.01733243941594196,-0.7080347818982949,1.661912046867288e-05,4.067083106979801e-07,-1.661414317689213e-05
10185.91388054117,32.36609974060041,-88.83809808575269,860.7388557815849,-42438.9895581004,4.777082344380662e-07,2.355354895036843e-05,-0.6631093731216737,3.681756790840163e-10,0.708594491875298,0.01618039085609121,-0.7084097323355714,1.669329281343165e-05,3.811827575482156e-07,-1.668894018984779e-05
10209.3948370768,32.35559566954117,-88.87570757290055,831.9100330410207,-42390.05331853552,4.627870545554785e-07,2.358135752495176e-05,-0.6608213935533954,3.677529530698609e-10,0.7083807394196481,0.01571481520186187,-0.7082064081635372,1.670774112540643e-05,3.706468140867514e-07,-1.670362937965294e-05
10232.92992280754,32.34739985636524,-88.88937861173719,821.0424058277335,-42351.40177057489,4.575797722679688e-07,2.360309849997557e-05,-0.658700390748744,3.672419985790538e-10,0.7085678927586396,0.01555412660934392,-0.7083971539989694,1.672748505665177e-05,3.671933530802756e-07,-1.672345434896636e-05
10256.51926251407,32.30441069491432,-88.8350302001363,857.0392844756899,-42145.27007689178,4.823069182268123e-07,2.371764713336071e-05,-0.6539867852825637,3.681894077864278e-10,0.7084490723421591,0.01622754970071558,-0.7082631959470834,1.680616321850576e-05,3.849575919480118e-07,-1.680175377094479e-05
10280.16298126474,32.28958221244432,-88.85091070748322,843.9540171179355,-42075.5117369659,4.765245481111432e-07,2.375723535918777e-05,-0.6514026760337734,3.679516247143001e-10,0.7084501132987006,0.01603546990696951,-0.7082686119953392,1.683414540774968e-05,3.810337905637457e-07,-1.682983258561143e-05
10303.86120441616,32.24835659200498,-88.93785481952369,776.5228992667601,-41883.52868554378,4.425053071457889e-07,2.386753016922828e-05,-0.6469390932380282,3.687880736285383e-10,0.708410028416471,0.01496404950411477,-0.708251964757927,1.691084680759699e-05,3.572150853807688e-07,-1.690707358275789e-05
10327.61405761398,32.23118708365809,-88.86342782810199,829.2994129006468,-41800.35798362497,4.744390722213838e-07,2.391382744491182e-05,-0.6441694624713435,3.686719792466171e-10,0.7085137510174329,0.01589060316941824,-0.7083355307421089,1.694655277829156e-05,3.800786433611611e-07,-1.694229002503151e-05
10351.42166679344,32.22120605965466,-88.83434418328632,849.5524392560197,-41752.50766817627,4.871304698333276e-07,2.394074542935779e-05,-0.6419522067378962,3.682456006988264e-10,0.7082717660915063,0.01624883856551454,-0.7080853549450471,1.696000652936049e-05,3.890885128548907e-07,-1.695554279889367e-05
10375.28415818013,32.18964200970983,-88.90850555823607,792.7136683670055,-41606.85693792417,4.577505854985216e-07,2.402577864378443e-05,-0.6382415023271487,3.686847906681685e-10,0.7084879337711301,0.01534123099596969,-0.7083218187595336,1.702500568355002e-05,3.68650660723053e-07,-1.70210139302939e-05
10399.20165829059,32.17722296850247,-88.91993158199705,783.3248996808522,-41549.12195767514,4.535904422980717e-07,2.405934576260358e-05,-0.6358899805948183,3.68347970381956e-10,0.7084071028069923,0.01520249486346686,-0.7082439604100572,1.704678203415044e-05,3.658258299301924e-07,-1.7042856250699e-05
