Frequency (Hz),Trace M (dB),Trace th (deg),Trace Rs (Ohm),Trace Xs (Ohm),Trace Gp (S),Trace Bp (S),Trace Ls (H),Trace Cs (F),Trace Vrms (V),Trace Vreal (V),Trace Vimag (V),Trace Irms (A),Trace Ireal (A),Trace Iimag (A)
10000,33.74222324985823,-88.71257816026478,1113.704774980054,-49556.28512582868,4.532661701559115e-07,2.016888862359508e-05,-0.7887127739047003,3.211599551656949e-10,0.7084389424609999,0.01769533827906139,-0.7082179115204934,1.429198887690332e-05,3.569842970219121e-07,-1.428752981691405e-05
10023.05238077899,33.70149309638223,-88.85892797715042,982.6418804023074,-49334.12413111281,4.035786299983009e-07,2.026190683105132e-05,-0.7833711149343029,3.218642261864296e-10,0.7085132298836675,0.01589205694001764,-0.7083349768622201,1.43586310009249e-05,3.220662251922491e-07,-1.435501854987697e-05
10046.15790278395,33.70702288125687,-88.86330875064792,979.4825295013712,-49365.07796074746,4.017779478458994e-07,2.024926338238908e-05,-0.782059793365633,3.209226017589131e-10,0.7083601735983942,0.01583858534345459,-0.708183079969202,1.434654930356396e-05,3.207817915203751e-07,-1.434296259361435e-05
10069.31668851804,33.6617024028341,-88.81667838871414,1014.437604942022,-49111.5252314852,4.204101944752754e-07,2.035313534608777e-05,-0.7762534683496569,3.218375471441284e-10,0.7084589421869212,0.01642134430547457,-0.7082686017435845,1.442239041322453e-05,3.342960679590781e-07,-1.44185155744417e-05
10092.52886076684,33.64792824904049,-88.81754893225364,1012.116595548417,-49035.24360928059,4.207546135002553e-07,2.038481046893055e-05,-0.7732652057572916,3.215968560482369e-10,0.708470379730027,0.01641497579535436,-0.7082801899844768,1.444506410852808e-05,3.346863672609526e-07,-1.444118631328658e-05
10115.79454259898,33.62338576799895,-88.78429125943244,1037.687932745697,-48898.4033271903,4.337923328996047e-07,2.044135985877939e-05,-0.7693337943995088,3.217551102245419e-10,0.7085684107003236,0.01683256455595445,-0.7083684474995001,1.448731618538957e-05,3.441568679191789e-07,-1.4483227758539e-05
10139.11385736679,33.60365637521387,-88.65037117116862,1149.359768829334,-48784.73415875749,4.82666448664113e-07,2.048684408835153e-05,-0.7657800965662248,3.217630640304735e-10,0.7084757660236173,0.01848994891249497,-0.7082344476456681,1.451841318489413e-05,3.789045877826643e-07,-1.451346797704343e-05
10162.48692870695,33.56309784476692,-88.72375334850973,1081.941139835673,-48564.60003362577,4.585096744402999e-07,2.05809152927886e-05,-0.7605713255875077,3.224781660525785e-10,0.7084418074172379,0.0175861685972637,-0.7082234966242447,1.458395122082432e-05,3.620280766866634e-07,-1.457945708464734e-05
10185.91388054117,33.55049464731795,-88.73968313125602,1066.92602299362,-48496.13615499526,4.534296122463507e-07,2.061022389397398e-05,-0.7577523117164826,3.221906947443207e-10,0.7085566672635351,0.0173962483265551,-0.7083430816121301,1.460699747990673e-05,3.586261582255515e-07,-1.460259438102141e-05
10209.3948370768,33.52099056696979,-88.74857207766507,1055.883696076916,-48335.23198681382,4.517324316879052e-07,2.067897436311195e-05,-0.7535011838564126,3.22519757284564e-10,0.7084876923665374,0.01728884770226587,-0.708276715683912,1.465424597883037e-05,3.57599757411829e-07,-1.464988217091063e-05
