Frequency (Hz),Trace M (dB),Trace th (deg),Trace Rs (Ohm),Trace Xs (Ohm),Trace Gp (S),Trace Bp (S),Trace Ls (H),Trace Cs (F),Trace Vrms (V),Trace Vreal (V),Trace Vimag (V),Trace Irms (A),Trace Ireal (A),Trace Iimag (A)
10000,34.91846272644013,-88.85223991442862,1134.167111835017,-56609.64956100692,3.537706728935398e-07,1.765774514926873e-05,-0.9009705554334194,2.811445474863393e-10,0.7083657815715526,0.01596731644853498,-0.7081857985775407,1.251061311789787e-05,2.820024961898728e-07,-1.25074343963045e-05
10023.05238077899,34.90593601469704,-88.88600518719122,1099.257742996654,-56530.68755372749,3.438482461455777e-07,1.768282087853531e-05,-0.8976445516550273,2.808897321999557e-10,0.7084876022417557,0.01555674292981071,-0.7083167866708285,1.253038802273212e-05,2.751382305965976e-07,-1.25273669601514e-05
10046.15790278395,34.89274436764403,-88.85611272083256,1127.056451134323,-56445.24530270431,3.536045338475363e-07,1.770922355582509e-05,-0.8942264187854835,2.806679140153483e-10,0.7083036348524117,0.01592625777903675,-0.7081245606941579,1.254596774766116e-05,2.820969801720234e-07,-1.254279586133538e-05
10069.31668851804,34.85160079187246,-88.94520127493308,1034.489643050682,-56186.2588989356,3.275810092973011e-07,1.779191461451012e-05,-0.8880762333956037,2.813131382432654e-10,0.7083924164336582,0.01483116055317385,-0.7082371441384329,1.260575320187856e-05,2.639186209417235e-07,-1.26029901510789e-05
10092.52886076684,34.84025554047548,-88.96235521509763,1016.367456750131,-56114.77054805603,3.226665300516896e-07,1.781477572617651e-05,-0.8849063734569332,2.810236952996031e-10,0.7084834868024905,0.01462512644567126,-0.7083325184885012,1.262350399523222e-05,2.605852437731911e-07,-1.262081409610218e-05
10115.79454259898,34.81628058203385,-88.89440660537981,1079.957908383041,-55960.31094571156,3.447345993497177e-07,1.786315487261859e-05,-0.880440984290814,2.811512460609356e-10,0.708433052649991,0.01546818299754456,-0.7082641635729846,1.265716486249822e-05,2.763611065164999e-07,-1.265414741874238e-05
10139.11385736679,34.77279839639964,-88.84364606860396,1123.973177082255,-55683.7951424418,3.62344258402913e-07,1.795123217114925e-05,-0.8740755229409864,2.81897552073811e-10,0.708424886556247,0.01609961651108818,-0.7082419235264369,1.271964880616968e-05,2.890658866185856e-07,-1.271636373596977e-05
10162.48692870695,34.75269646386621,-88.90424294466578,1062.680892459564,-55559.49331261667,3.441339080442686e-07,1.799214204216785e-05,-0.870118511188988,2.818784373320457e-10,0.7083624556551337,0.01535336357485279,-0.708196048286567,1.274724750748252e-05,2.762895238144834e-07,-1.274425294460407e-05
10185.91388054117,34.7365265934818,-88.9996896519504,968.3809080975676,-55461.28926834659,3.147269361413489e-07,1.802509890469374e-05,-0.8665828555815238,2.817281027239074e-10,0.7083168730623166,0.01417684124063985,-0.7081749853229889,1.276938598608474e-05,2.555770796233003e-07,-1.276682806408815e-05
10209.3948370768,34.73061797743421,-88.92771058251081,1037.337309079093,-55421.70757095596,3.376043799669305e-07,1.803715248399931e-05,-0.8639727285771943,2.812808910429498e-10,0.7083303226607083,0.01507095116578783,-0.7081699742516493,1.27784578292907e-05,2.718837634903387e-07,-1.277556510351347e-05
10232.92992280754,34.69274960161313,-88.67938874386729,1271.965146348913,-55175.45612726281,4.175924177457137e-07,1.81143738022566e-05,-0.85815564518149,2.818864495288763e-10,0.7084577673277785,0.01814748132295789,-0.7082253010226998,1.283663608954253e-05,3.28816514445527e-07,-1.283242400309364e-05
