Frequency (Hz),Trace M (dB),Trace th (deg),Trace Rs (Ohm),Trace Xs (Ohm),Trace Gp (S),Trace Bp (S),Trace Ls (H),Trace Cs (F),Trace Vrms (V),Trace Vreal (V),Trace Vimag (V),Trace Irms (A),Trace Ireal (A),Trace Iimag (A)
10000,34.59827934256043,-88.67078350851679,1266.640783824264,-54588.66284662805,4.248296260197322e-07,1.830896456060095e-05,-0.8688055528817749,2.915531079027453e-10,0.7080964512317409,0.01820314164065045,-0.7078624371171249,1.296796150881364e-05,3.333693308656089e-07,-1.296367581295175e-05
10023.05238077899,34.58817258266141,-88.55101818936011,1379.11405514272,-54521.43573921863,4.636474018135336e-07,1.832968196456836e-05,-0.8657398637369351,2.912412241672463e-10,0.7080757642079905,0.01968626671366306,-0.7078020477235201,1.298291391505556e-05,3.609572858890219e-07,-1.297789519003397e-05
10046.15790278395,34.54257203049148,-88.75271061066759,1181.148385426147,-54248.93956296031,4.011586163214806e-07,1.842480572340037e-05,-0.8594317322591556,2.920309481221895e-10,0.7080542489502546,0.01719813129139689,-0.7078453529808563,1.304881228943621e-05,3.169463177196239e-07,-1.304496252185591e-05
10069.31668851804,34.51681506756185,-88.59796177597667,1323.735570300313,-54085.06071201206,4.522582717650465e-07,1.847832500291045e-05,-0.8548648360178709,2.922421202625689e-10,0.70811067574777,0.01911550806646306,-0.7078526163399584,1.308857584553228e-05,3.533272209031143e-07,-1.308380592714597e-05
10092.52886076684,34.50671813266307,-88.52055117521518,1395.177877942358,-54020.14325468042,4.777806158491429e-07,1.849927361989499e-05,-0.8518749804061934,2.919203695176749e-10,0.7080111213057915,0.02007315138541333,-0.7077265124934508,1.310201696530132e-05,3.714613543268871e-07,-1.309675017022488e-05
10115.79454259898,34.45430892801616,-88.51994888295489,1387.496929837756,-53700.87157820709,4.808166891263553e-07,1.860924858295172e-05,-0.8448925216920102,2.929805548766757e-10,0.7080932173674224,0.02008705404110151,-0.7078082471557516,1.318143781120305e-05,3.739285268646556e-07,-1.31761329769933e-05
10139.11385736679,34.47416400595774,-88.6279563531228,1289.200108545324,-53825.98835239139,4.447205929881431e-07,1.856773459727553e-05,-0.8449132965269516,2.916272607586316e-10,0.7080044249778954,0.01875453208361763,-0.707755984301514,1.314976580277346e-05,3.483279142610902e-07,-1.314515151422519e-05
10162.48692870695,34.45041302793215,-88.55610544306849,1353.027961334088,-53678.69816126162,4.692745299181497e-07,1.861753531050967e-05,-0.840663334775835,2.917548988776099e-10,0.7080233526262266,0.01964674634082068,-0.7077507140387083,1.318579362730759e-05,3.65888980550168e-07,-1.318071617310142e-05
10185.91388054117,34.41496207219586,-88.53838748975407,1364.139606488888,-53463.20351791882,4.769427056121342e-07,1.869228399735352e-05,-0.8353627581379782,2.922571558016756e-10,0.7080743970586992,0.0198712032609527,-0.7077955121721261,1.323979215102072e-05,3.715578505006851e-07,-1.323457747591366e-05
10209.3948370768,34.37016424138818,-88.56736282348999,1330.358837064958,-53194.25030897644,4.698593346517522e-07,1.878727329884609e-05,-0.829248747437536,2.930592535496202e-10,0.7080621096425143,0.01951709213495729,-0.7077930730277059,1.330667218992651e-05,3.667863928936835e-07,-1.330161616166064e-05
