Frequency (Hz),Trace M (dB),Trace th (deg),Trace Rs (Ohm),Trace Xs (Ohm),Trace Gp (S),Trace Bp (S),Trace Ls (H),Trace Cs (F),Trace Vrms (V),Trace Vreal (V),Trace Vimag (V),Trace Irms (A),Trace Ireal (A),Trace Iimag (A)
10000,33.30746050717224,-88.7035854209385,1067.779735101815,-47183.07885384915,4.793875570484624e-07,2.118318990537402e-05,-0.7509420229884772,3.373136025838458e-10,0.7114278779051693,0.01788162131777005,-0.711203116612758,1.507412290726151e-05,3.788855706904182e-07,-1.506936054209165e-05
10023.05238077899,33.28105510021877,-88.79796966277183,987.1427069035782,-47046.07780047088,4.458019197060479e-07,2.124640302907958e-05,-0.7470394796489016,3.375178214726107e-10,0.7116223750952343,0.01671870749256674,-0.7114259550761136,1.512269579879017e-05,3.552894574530557e-07,-1.511852167456092e-05
10046.15790278395,33.2643922058389,-88.75488757845973,1020.581108889622,-46956.22977730334,4.626536313276575e-07,2.128637305815037e-05,-0.7438979309638064,3.373858874600744e-10,0.711629206013059,0.01725793387259241,-0.711419911563646,1.515153408431548e-05,3.674444093721584e-07,-1.514707792659016e-05
10069.31668851804,33.2297410300518,-88.72169638703842,1043.682479872096,-46771.89242494346,4.768505798656822e-07,2.136972159097934e-05,-0.7392733893929897,3.379365682577955e-10,0.7115753040302321,0.01767285122271875,-0.7113558066364376,1.520990284930064e-05,3.77756716183444e-07,-1.520521109845378e-05
10092.52886076684,33.21390328887435,-88.78195563498815,992.7382670146778,-46690.53566031817,4.551774727041187e-07,2.140793875607792e-05,-0.7362901457567325,3.377468250745826e-10,0.7116242967106291,0.01693000431529491,-0.7114228803059273,1.523780360783895e-05,3.625172468517213e-07,-1.523349073708337e-05
10115.79454259898,33.18006727705327,-88.80557315734067,969.7930677486149,-46513.52291853958,4.480555446735238e-07,2.148978224223902e-05,-0.7318117288690772,3.382524084425599e-10,0.7117864958504357,0.01664470059123077,-0.7115918560644653,1.529941178256538e-05,3.577675747254669e-07,-1.529522812039675e-05
10139.11385736679,33.15190243894525,-88.90589379534138,885.5662650419451,-46369.39429189419,4.117179902092788e-07,2.15580861407091e-05,-0.7278662034522905,3.385234114127283e-10,0.7118014030793093,0.01540322050772193,-0.7116347224690935,1.534782443069852e-05,3.321234307731628e-07,-1.534423047214417e-05
10162.48692870695,33.12097818241021,-88.85874144808184,920.4945899517977,-46206.42690997675,4.309671299979049e-07,2.163342556298285e-05,-0.723639921697087,3.389360355526462e-10,0.7117508551833029,0.01599190515119741,-0.7115711762176699,1.540061405893533e-05,3.460272053164772e-07,-1.539672622882726e-05
10185.91388054117,33.08449416696785,-88.87204027909478,906.0395502654101,-46017.18904623929,4.276994147569887e-07,2.172258906145197e-05,-0.7190187537216929,3.395471154157781e-10,0.7116703839090907,0.0158291386782028,-0.7114943244341578,1.546226894258737e-05,3.43915392442618e-07,-1.545844374624247e-05
10209.3948370768,33.05597010067135,-88.90752614256165,874.7331639578756,-45870.61218889013,4.155742386229022e-07,2.179252544777464e-05,-0.7150800599855666,3.398486862238992e-10,0.7115556960806856,0.01539018921853428,-0.7113892399387881,1.550936388080586e-05,3.354509648358395e-07,-1.550573573350959e-05
10232.92992280754,33.0488869827384,-88.76444847535993,988.4338332746911,-45829.17585354391,4.703937407637376e-07,2.181001574424725e-05,-0.7127909533184855,3.393736225707775e-10,0.7116121975857688,0.01717217068825889,-0.7114049734902762,1.55238313539658e-05,3.746111753711416e-07,-1.551931075704262e-05
