Frequency (Hz),Trace M (dB),Trace th (deg),Trace Rs (Ohm),Trace Xs (Ohm),Trace Gp (S),Trace Bp (S),Trace Ls (H),Trace Cs (F),Trace Vrms (V),Trace Vreal (V),Trace Vimag (V),Trace Irms (A),Trace Ireal (A),Trace Iimag (A)
10000,32.25236843123686,-89.12667282058631,638.8479268531413,-41909.213494402095,3.636449529479597e-07,2.3855558308419215e-05,-0.6670058488727657,3.797612262829843e-10,0.7118112826284477,0.012770349927123292,-0.711696719284201,1.698256645809329e-05,3.04678110087898e-07,-1.6979833178002324e-05
10023.052380778994,32.23837825017139,-89.21377360101799,574.2532842056572,-41845.73859102655,3.278832506748337e-07,2.3892796390523377e-05,-0.6644638670017152,3.794625264769726e-10,0.711831610452096,0.01169317986261594,-0.7117355626800764,1.700918688083373e-05,2.7940804903018704e-07,-1.700689182329515e-05
10046.157902783953,32.188471723382406,-89.3071436380197,503.246826878786,-41613.98426209723,2.905620821093009e-07,2.402686965172071e-05,-0.6592641048600035,3.806982084535505e-10,0.7118548494138704,0.01053809310880767,-0.7117768437000983,1.71048314149706e-05,2.5321497242005927e-07,-1.710295705170037e-05
10069.31668851804,32.18241706778792,-89.23370184271069,556.1911481652169,-41583.69032958326,3.215883666180722e-07,2.404358842307573e-05,-0.6572690156326654,3.800993296105708e-10,0.7118045737326218,0.011454080720064597,-0.7117124104731753,1.7115803772122032e-05,2.754208180577291e-07,-1.71135876466265e-05
10092.528860766844,32.175228652526265,-89.14934583708084,616.8928709616366,-41547.74339608614,3.572885816865298e-07,2.4063390920895657e-05,-0.655190470795278,3.795532294008911e-10,0.7118438116678462,0.01250706342864113,-0.711733928918806,1.7131200394191674e-05,3.009944125761307e-07,-1.712855596101291e-05
10115.794542598982,32.13445236046993,-89.12077689405041,634.684229206377,-41356.821704017435,3.7098907827965476e-07,2.4174114399745813e-05,-0.6506797441413289,3.8042843971290647e-10,0.7118364251243494,0.012866284112166327,-0.7117201380226349,1.7209977288045714e-05,3.110664887839154e-07,-1.72071658298107e-05
10139.113857366794,32.10718572416089,-89.21456016237092,565.275789029031,-41232.805596030674,3.3242447796362295e-07,2.424797619367368e-05,-0.6472365258416926,3.806950634071094e-10,0.7118374722647366,0.011705801874820449,-0.7117412178051212,1.7262175400472275e-05,2.838676145039716e-07,-1.7259841214046726e-05
10162.486928706954,32.07106480412747,-89.20850803923061,567.3206530866528,-41065.497798928234,3.363500769857467e-07,2.4346695772448486e-05,-0.6431277118562917,3.813669380218585e-10,0.7118592393726414,0.011785833236886164,-0.7117616671436499,1.7333008938353758e-05,2.8697239783096626e-07,-1.733063315923381e-05
10185.91388054117,32.05690849032899,-89.21322998736775,563.0404062148494,-41000.30604376477,3.34875575176132e-07,2.4385463134175075e-05,-0.6406299377429043,3.810948089878784e-10,0.7119096375139985,0.01173250565968111,-0.7118129531669527,1.736181745746206e-05,2.861284787397172e-07,-1.7359459551492046e-05
10209.394837076798,32.0552006986149,-89.16232615792045,599.3382971010695,-40991.02356997396,3.5661669437425224e-07,2.4390370839385972e-05,-0.6390118246642038,3.803044162112441e-10,0.7118652390329827,0.012368643525694379,-0.71175777846176,1.7364447029267873e-05,3.0170690117917945e-07,-1.7361825755894186e-05
10232.929922807542,32.01862742935189,-89.13329270307672,617.5571011637231,-40821.990011189184,3.705010092892834e-07,2.4490996009667606e-05,-0.6349131232344245,3.8100086312762587e-10,0.711867571393207,0.01273387360897519,-0.7117536706362485,1.7436274220442916e-05,3.118997423917087e-07,-1.743348436891427e-05
10256.519262514073,32.01402448490996,-89.16288092202483,596.1748891558107,-40801.69155855905,3.580342981511931e-07,2.4503556366212926e-05,-0.6331378835107629,3.803136938168123e-10,0.7118574731899101,0.012370670283467352,-0.7117499762227333,1.744483478527705e-05,3.031566112682389e-07,-1.7442200456211268e-05
10280.162981264735,31.968641761197368,-89.14350214786104,606.8656400405205,-40593.50501783654,3.68198820274521e-07,2.4628978265069156e-05,-0.628458614205697,3.81384975194914e-10,0.7118987076324246,0.012616673079286258,-0.7117868989305203,1.7535229507264336e-05,3.1076929300683487e-07,-1.7532475476068915e-05
10303.861204416158,31.968736283697066,-89.1502601094194,602.0857241423095,-40594.118299729744,3.6528898508901843e-07,2.4628692692250136e-05,-0.6270226723444338,3.8050206551253385e-10,0.711869952397594,0.012536765221440536,-0.7117595511437379,1.7534286798137056e-05,3.087969033856239e-07,-1.753156747104442e-05
10327.614057613975,31.942386005908673,-89.23112279032144,543.2013409759866,-40476.2628116561,3.314986838718586e-07,2.4701389407484207e-05,-0.6237643339908118,3.807323018616802e-10,0.7119207713677039,0.011537619535338,-0.7118272740210537,1.7586947392152996e-05,2.8501978866109415e-07,-1.7584637678793063e-05
10351.421666793436,31.899705710243058,-89.2336880022149,538.7987708626313,-40282.61973991778,3.3198120214601356e-07,2.482016153347565e-05,-0.6193524192783723,3.816826553540658e-10,0.7118892576824442,0.011509814744651048,-0.7117962063457526,1.7670717862552146e-05,2.8569989897740114e-07,-1.7668408115776695e-05
